client,bank,context,salt,label,macro_contribution_change_exact,capture_change,valid_positive_P00_gain
54,A,brightness_dark,T013-S2,2,0,0.0,True
54,A,brightness_dark,T013-S2,6,0,0.0,True
54,A,brightness_dark,T013-S2,7,0,0.0,True
55,A,brightness_dark,T013-S2,0,0,0.0,True
55,A,brightness_dark,T013-S2,8,0,0.0,True
56,A,brightness_dark,T013-S2,3,-10080/256027,,False
56,A,brightness_dark,T013-S2,4,0,,False
56,A,brightness_dark,T013-S2,6,0,,False
56,A,brightness_dark,T013-S2,9,0,,False
57,A,brightness_dark,T013-S2,0,0,0.0,True
57,A,brightness_dark,T013-S2,1,-2105479/433744350,-0.027722985948762987,True
57,A,brightness_dark,T013-S2,3,-2105479/433744350,-0.027722985948762987,True
57,A,brightness_dark,T013-S2,4,0,0.0,True
57,A,brightness_dark,T013-S2,6,0,0.0,True
58,A,brightness_dark,T013-S2,0,0,0.0,True
58,A,brightness_dark,T013-S2,9,0,0.0,True
59,A,brightness_dark,T013-S2,0,0,0.0,True
59,A,brightness_dark,T013-S2,1,0,0.0,True
59,A,brightness_dark,T013-S2,3,0,0.0,True
59,A,brightness_dark,T013-S2,5,0,0.0,True
59,A,brightness_dark,T013-S2,6,0,0.0,True
60,A,brightness_dark,T013-S2,0,0,0.0,True
61,A,brightness_dark,T013-S2,0,0,0.0,True
61,A,brightness_dark,T013-S2,4,0,0.0,True
61,A,brightness_dark,T013-S2,5,0,0.0,True
61,A,brightness_dark,T013-S2,7,0,0.0,True
62,A,brightness_dark,T013-S2,0,0,0.0,True
62,A,brightness_dark,T013-S2,5,0,0.0,True
62,A,brightness_dark,T013-S2,6,0,0.0,True
62,A,brightness_dark,T013-S2,9,0,0.0,True
63,A,brightness_dark,T013-S2,3,0,0.0,True
63,A,brightness_dark,T013-S2,4,0,0.0,True
63,A,brightness_dark,T013-S2,6,0,0.0,True
64,A,brightness_dark,T013-S2,1,22430/556491,0.42545523520485584,True
64,A,brightness_dark,T013-S2,3,28751200/283253919,1.0714275067003347,True
64,A,brightness_dark,T013-S2,5,2603747/27824550,0.9877644157814871,True
64,A,brightness_dark,T013-S2,8,125/1146777,0.0011505719507141558,True
64,A,brightness_dark,T013-S2,9,125/1146777,0.0011505719507141558,True
65,A,brightness_dark,T013-S2,5,3/50,1.0,True
66,A,brightness_dark,T013-S2,7,-5/754,-0.2513125250512201,True
66,A,brightness_dark,T013-S2,8,-5/754,-0.2513125250512201,True
66,A,brightness_dark,T013-S2,9,37675/1146777,1.2450585132948702,True
67,A,brightness_dark,T013-S2,1,42271673/488394075,0.7223027487760533,True
67,A,brightness_dark,T013-S2,2,-52104721/976788150,-0.44516079600764025,True
67,A,brightness_dark,T013-S2,5,42271673/488394075,0.7223027487760533,True
67,A,brightness_dark,T013-S2,7,42271673/488394075,0.7223027487760533,True
67,A,brightness_dark,T013-S2,8,-52104721/976788150,-0.44516079600764025,True
68,A,brightness_dark,T013-S2,1,0,0.0,True
68,A,brightness_dark,T013-S2,7,0,0.0,True
68,A,brightness_dark,T013-S2,9,0,0.0,True
69,A,brightness_dark,T013-S2,2,0,0.0,True
69,A,brightness_dark,T013-S2,5,0,0.0,True
69,A,brightness_dark,T013-S2,7,0,0.0,True
70,A,brightness_dark,T013-S2,0,0,0.0,True
70,A,brightness_dark,T013-S2,8,0,0.0,True
71,A,brightness_dark,T013-S2,4,0,0.0,True
71,A,brightness_dark,T013-S2,5,0,0.0,True
71,A,brightness_dark,T013-S2,8,0,0.0,True
72,A,brightness_dark,T013-S2,0,0,0.0,True
72,A,brightness_dark,T013-S2,5,0,0.0,True
72,A,brightness_dark,T013-S2,8,0,0.0,True
73,A,brightness_dark,T013-S2,5,0,0.0,True
73,A,brightness_dark,T013-S2,6,0,0.0,True
73,A,brightness_dark,T013-S2,7,0,0.0,True
74,A,brightness_dark,T013-S2,6,0,0.0,True
75,A,brightness_dark,T013-S2,0,0,0.0,True
75,A,brightness_dark,T013-S2,1,0,0.0,True
75,A,brightness_dark,T013-S2,3,0,0.0,True
76,A,brightness_dark,T013-S2,1,0,0.0,True
76,A,brightness_dark,T013-S2,6,0,0.0,True
76,A,brightness_dark,T013-S2,7,0,0.0,True
77,A,brightness_dark,T013-S2,0,2480/190637,0.28025237781335344,True
77,A,brightness_dark,T013-S2,2,30/503,1.2848667482813825,True
78,A,brightness_dark,T013-S2,4,0,0.0,True
78,A,brightness_dark,T013-S2,5,1201/22530,1.0,True
78,A,brightness_dark,T013-S2,8,0,0.0,True
79,A,brightness_dark,T013-S2,1,0,0.0,True
79,A,brightness_dark,T013-S2,2,0,0.0,True
79,A,brightness_dark,T013-S2,5,0,0.0,True
80,A,brightness_dark,T013-S2,6,0,0.0,True
80,A,brightness_dark,T013-S2,7,0,0.0,True
81,A,brightness_dark,T013-S2,7,0,0.0,True
81,A,brightness_dark,T013-S2,9,0,0.0,True
82,A,brightness_dark,T013-S2,3,0,0.0,True
82,A,brightness_dark,T013-S2,7,0,0.0,True
83,A,brightness_dark,T013-S2,4,0,0.0,True
83,A,brightness_dark,T013-S2,7,0,0.0,True
83,A,brightness_dark,T013-S2,8,0,0.0,True
84,A,brightness_dark,T013-S2,2,0,0.0,True
84,A,brightness_dark,T013-S2,3,0,0.0,True
84,A,brightness_dark,T013-S2,6,25750/768081,0.285920497446147,True
85,A,brightness_dark,T013-S2,5,0,0.0,True
85,A,brightness_dark,T013-S2,6,0,0.0,True
86,A,brightness_dark,T013-S2,2,0,,False
86,A,brightness_dark,T013-S2,4,0,,False
86,A,brightness_dark,T013-S2,5,-1/150,,False
86,A,brightness_dark,T013-S2,6,-1/150,,False
87,A,brightness_dark,T013-S2,3,43825/185497,1.165558510638298,True
87,A,brightness_dark,T013-S2,5,0,0.0,True
88,A,brightness_dark,T013-S2,3,0,0.0,True
88,A,brightness_dark,T013-S2,4,0,0.0,True
88,A,brightness_dark,T013-S2,6,0,0.0,True
88,A,brightness_dark,T013-S2,9,0,0.0,True
89,A,brightness_dark,T013-S2,4,0,0.0,True
89,A,brightness_dark,T013-S2,5,0,0.0,True
90,A,brightness_dark,T013-S2,2,0,0.0,True
90,A,brightness_dark,T013-S2,3,0,0.0,True
90,A,brightness_dark,T013-S2,5,0,0.0,True
90,A,brightness_dark,T013-S2,9,0,0.0,True
91,A,brightness_dark,T013-S2,3,0,0.0,True
91,A,brightness_dark,T013-S2,7,0,0.0,True
91,A,brightness_dark,T013-S2,9,0,0.0,True
92,A,brightness_dark,T013-S2,1,168787/12799293,0.03341629977838219,True
92,A,brightness_dark,T013-S2,3,0,0.0,True
92,A,brightness_dark,T013-S2,8,0,0.0,True
93,A,brightness_dark,T013-S2,4,0,0.0,True
94,A,brightness_dark,T013-S2,1,0,0.0,True
94,A,brightness_dark,T013-S2,5,0,0.0,True
95,A,brightness_dark,T013-S2,1,0,0.0,True
95,A,brightness_dark,T013-S2,5,0,0.0,True
95,A,brightness_dark,T013-S2,6,0,0.0,True
96,A,brightness_dark,T013-S2,7,0,0.0,True
96,A,brightness_dark,T013-S2,9,-12800/377169,-0.6293677889394597,True
97,A,brightness_dark,T013-S2,2,-110/1509,-2.2,True
97,A,brightness_dark,T013-S2,3,0,0.0,True
97,A,brightness_dark,T013-S2,9,0,0.0,True
98,A,brightness_dark,T013-S2,5,0,0.0,True
98,A,brightness_dark,T013-S2,6,0,0.0,True
98,A,brightness_dark,T013-S2,9,0,0.0,True
99,A,brightness_dark,T013-S2,0,0,0.0,True
99,A,brightness_dark,T013-S2,3,0,0.0,True
99,A,brightness_dark,T013-S2,4,0,0.0,True
99,A,brightness_dark,T013-S2,5,0,0.0,True
99,A,brightness_dark,T013-S2,7,0,0.0,True
99,A,brightness_dark,T013-S2,9,0,0.0,True
0,A,brightness_dark,T013-S3,1,0,0.0,True
0,A,brightness_dark,T013-S3,6,0,0.0,True
0,A,brightness_dark,T013-S3,7,0,0.0,True
1,A,brightness_dark,T013-S3,1,0,0.0,True
1,A,brightness_dark,T013-S3,7,0,0.0,True
2,A,brightness_dark,T013-S3,3,0,,False
2,A,brightness_dark,T013-S3,4,0,,False
2,A,brightness_dark,T013-S3,9,0,,False
3,A,brightness_dark,T013-S3,0,0,0.0,True
4,A,brightness_dark,T013-S3,4,0,0.0,True
4,A,brightness_dark,T013-S3,5,0,0.0,True
4,A,brightness_dark,T013-S3,9,0,0.0,True
5,A,brightness_dark,T013-S3,0,0,0.0,True
5,A,brightness_dark,T013-S3,2,0,0.0,True
5,A,brightness_dark,T013-S3,5,0,0.0,True
6,A,brightness_dark,T013-S3,0,0,0.0,True
6,A,brightness_dark,T013-S3,3,0,0.0,True
6,A,brightness_dark,T013-S3,6,-9980/125723,-0.2792834317922087,True
7,A,brightness_dark,T013-S3,1,0,0.0,True
7,A,brightness_dark,T013-S3,3,2984/17043,0.42689556509299,True
8,A,brightness_dark,T013-S3,0,0,0.0,True
8,A,brightness_dark,T013-S3,5,0,0.0,True
9,A,brightness_dark,T013-S3,7,0,0.0,True
9,A,brightness_dark,T013-S3,8,0,0.0,True
10,A,brightness_dark,T013-S3,2,222764229/2131727078,2.6322685793481173,True
10,A,brightness_dark,T013-S3,3,222764229/2131727078,2.6322685793481173,True
10,A,brightness_dark,T013-S3,4,0,0.0,True
11,A,brightness_dark,T013-S3,2,7755/377753,0.2181536874677669,True
11,A,brightness_dark,T013-S3,8,7755/377753,0.2181536874677669,True
12,A,brightness_dark,T013-S3,2,0,0.0,True
12,A,brightness_dark,T013-S3,7,0,0.0,True
13,A,brightness_dark,T013-S3,1,0,0.0,True
13,A,brightness_dark,T013-S3,3,0,0.0,True
13,A,brightness_dark,T013-S3,5,0,0.0,True
14,A,brightness_dark,T013-S3,1,0,0.0,True
14,A,brightness_dark,T013-S3,2,0,0.0,True
15,A,brightness_dark,T013-S3,4,0,,False
16,A,brightness_dark,T013-S3,1,0,0.0,True
16,A,brightness_dark,T013-S3,4,0,0.0,True
16,A,brightness_dark,T013-S3,6,0,0.0,True
16,A,brightness_dark,T013-S3,8,0,0.0,True
16,A,brightness_dark,T013-S3,9,0,0.0,True
17,A,brightness_dark,T013-S3,1,0,0.0,True
17,A,brightness_dark,T013-S3,4,0,0.0,True
17,A,brightness_dark,T013-S3,8,0,0.0,True
18,A,brightness_dark,T013-S3,0,0,0.0,True
18,A,brightness_dark,T013-S3,3,0,0.0,True
18,A,brightness_dark,T013-S3,6,0,0.0,True
19,A,brightness_dark,T013-S3,0,0,0.0,True
19,A,brightness_dark,T013-S3,2,0,0.0,True
19,A,brightness_dark,T013-S3,7,0,0.0,True
20,A,brightness_dark,T013-S3,6,0,0.0,True
21,A,brightness_dark,T013-S3,4,0,,False
22,A,brightness_dark,T013-S3,1,0,0.0,True
22,A,brightness_dark,T013-S3,2,0,0.0,True
23,A,brightness_dark,T013-S3,0,0,0.0,True
23,A,brightness_dark,T013-S3,2,0,0.0,True
23,A,brightness_dark,T013-S3,5,0,0.0,True
23,A,brightness_dark,T013-S3,8,0,0.0,True
23,A,brightness_dark,T013-S3,9,0,0.0,True
24,A,brightness_dark,T013-S3,3,0,0.0,True
24,A,brightness_dark,T013-S3,7,0,0.0,True
24,A,brightness_dark,T013-S3,9,229/17342,0.4956521739130435,True
25,A,brightness_dark,T013-S3,0,0,0.0,True
25,A,brightness_dark,T013-S3,1,0,0.0,True
25,A,brightness_dark,T013-S3,4,-3011/113321,-0.3988871961316818,True
26,A,brightness_dark,T013-S3,5,0,0.0,True
26,A,brightness_dark,T013-S3,6,0,0.0,True
27,A,brightness_dark,T013-S3,1,14/299,0.04861111111111111,True
28,A,brightness_dark,T013-S3,0,0,0.0,True
28,A,brightness_dark,T013-S3,2,0,0.0,True
28,A,brightness_dark,T013-S3,3,0,0.0,True
28,A,brightness_dark,T013-S3,4,0,0.0,True
28,A,brightness_dark,T013-S3,5,0,0.0,True
28,A,brightness_dark,T013-S3,8,0,0.0,True
29,A,brightness_dark,T013-S3,1,0,0.0,True
30,A,brightness_dark,T013-S3,2,0,0.0,True
30,A,brightness_dark,T013-S3,4,0,0.0,True
30,A,brightness_dark,T013-S3,5,0,0.0,True
31,A,brightness_dark,T013-S3,8,0,0.0,True
32,A,brightness_dark,T013-S3,0,0,0.0,True
32,A,brightness_dark,T013-S3,2,0,0.0,True
32,A,brightness_dark,T013-S3,4,0,0.0,True
32,A,brightness_dark,T013-S3,5,0,0.0,True
32,A,brightness_dark,T013-S3,8,0,0.0,True
33,A,brightness_dark,T013-S3,0,0,0.0,True
33,A,brightness_dark,T013-S3,3,-32155/561678,-0.2236636177094564,True
34,A,brightness_dark,T013-S3,2,0,0.0,True
34,A,brightness_dark,T013-S3,3,-5514610/279914973,-0.32011797892876825,True
34,A,brightness_dark,T013-S3,8,0,0.0,True
35,A,brightness_dark,T013-S3,1,0,0.0,True
35,A,brightness_dark,T013-S3,8,0,0.0,True
36,A,brightness_dark,T013-S3,0,0,0.0,True
36,A,brightness_dark,T013-S3,1,0,0.0,True
36,A,brightness_dark,T013-S3,6,0,0.0,True
36,A,brightness_dark,T013-S3,7,0,0.0,True
36,A,brightness_dark,T013-S3,9,0,0.0,True
37,A,brightness_dark,T013-S3,2,0,,False
37,A,brightness_dark,T013-S3,6,0,,False
37,A,brightness_dark,T013-S3,9,0,,False
38,A,brightness_dark,T013-S3,8,0,0.0,True
39,A,brightness_dark,T013-S3,2,0,0.0,True
40,A,brightness_dark,T013-S3,9,-575/42978,,False
41,A,brightness_dark,T013-S3,0,0,0.0,True
41,A,brightness_dark,T013-S3,1,0,0.0,True
41,A,brightness_dark,T013-S3,3,0,0.0,True
41,A,brightness_dark,T013-S3,9,0,0.0,True
42,A,brightness_dark,T013-S3,0,0,0.0,True
42,A,brightness_dark,T013-S3,1,0,0.0,True
42,A,brightness_dark,T013-S3,2,0,0.0,True
43,A,brightness_dark,T013-S3,0,0,0.0,True
43,A,brightness_dark,T013-S3,4,0,0.0,True
44,A,brightness_dark,T013-S3,0,0,0.0,True
44,A,brightness_dark,T013-S3,8,0,0.0,True
44,A,brightness_dark,T013-S3,9,0,0.0,True
45,A,brightness_dark,T013-S3,2,7475/1133259,,False
45,A,brightness_dark,T013-S3,4,-20/1509,,False
45,A,brightness_dark,T013-S3,5,0,,False
45,A,brightness_dark,T013-S3,8,20/1509,,False
46,A,brightness_dark,T013-S3,2,0,0.0,True
46,A,brightness_dark,T013-S3,4,0,0.0,True
46,A,brightness_dark,T013-S3,5,1/30,1.0,True
47,A,brightness_dark,T013-S3,0,0,0.0,True
47,A,brightness_dark,T013-S3,1,0,0.0,True
47,A,brightness_dark,T013-S3,2,0,0.0,True
47,A,brightness_dark,T013-S3,4,0,0.0,True
47,A,brightness_dark,T013-S3,8,0,0.0,True
48,A,brightness_dark,T013-S3,4,3785/142883,1.0,True
48,A,brightness_dark,T013-S3,7,0,0.0,True
48,A,brightness_dark,T013-S3,9,0,0.0,True
49,A,brightness_dark,T013-S3,1,0,0.0,True
49,A,brightness_dark,T013-S3,3,2179/17043,0.3018005540166205,True
50,A,brightness_dark,T013-S3,2,1009370601/5647407350,8.99020348342678,True
50,A,brightness_dark,T013-S3,5,0,0.0,True
51,A,brightness_dark,T013-S3,3,0,,False
51,A,brightness_dark,T013-S3,4,0,,False
51,A,brightness_dark,T013-S3,9,0,,False
52,A,brightness_dark,T013-S3,0,0,0.0,True
52,A,brightness_dark,T013-S3,2,0,0.0,True
53,A,brightness_dark,T013-S3,1,0,0.0,True
53,A,brightness_dark,T013-S3,7,0,0.0,True
54,A,brightness_dark,T013-S3,2,0,0.0,True
54,A,brightness_dark,T013-S3,6,0,0.0,True
54,A,brightness_dark,T013-S3,7,0,0.0,True
55,A,brightness_dark,T013-S3,0,0,0.0,True
55,A,brightness_dark,T013-S3,8,0,0.0,True
56,A,brightness_dark,T013-S3,3,-10080/256027,,False
56,A,brightness_dark,T013-S3,4,0,,False
56,A,brightness_dark,T013-S3,6,0,,False
56,A,brightness_dark,T013-S3,9,0,,False
57,A,brightness_dark,T013-S3,0,0,0.0,True
57,A,brightness_dark,T013-S3,1,-2105479/433744350,-0.027722985948762987,True
57,A,brightness_dark,T013-S3,3,-2105479/433744350,-0.027722985948762987,True
57,A,brightness_dark,T013-S3,4,0,0.0,True
57,A,brightness_dark,T013-S3,6,0,0.0,True
58,A,brightness_dark,T013-S3,0,0,0.0,True
58,A,brightness_dark,T013-S3,9,0,0.0,True
59,A,brightness_dark,T013-S3,0,0,0.0,True
59,A,brightness_dark,T013-S3,1,0,0.0,True
59,A,brightness_dark,T013-S3,3,0,0.0,True
59,A,brightness_dark,T013-S3,5,0,0.0,True
59,A,brightness_dark,T013-S3,6,0,0.0,True
60,A,brightness_dark,T013-S3,0,0,0.0,True
61,A,brightness_dark,T013-S3,0,-5/754,-1.0,True
61,A,brightness_dark,T013-S3,4,0,0.0,True
61,A,brightness_dark,T013-S3,5,0,0.0,True
61,A,brightness_dark,T013-S3,7,0,0.0,True
62,A,brightness_dark,T013-S3,0,0,0.0,True
62,A,brightness_dark,T013-S3,5,0,0.0,True
62,A,brightness_dark,T013-S3,6,0,0.0,True
62,A,brightness_dark,T013-S3,9,0,0.0,True
63,A,brightness_dark,T013-S3,3,0,0.0,True
63,A,brightness_dark,T013-S3,4,0,0.0,True
63,A,brightness_dark,T013-S3,6,0,0.0,True
64,A,brightness_dark,T013-S3,1,0,0.0,True
64,A,brightness_dark,T013-S3,3,444470/7262921,0.645972271495479,True
64,A,brightness_dark,T013-S3,5,6001/112650,0.5623091805766313,True
64,A,brightness_dark,T013-S3,8,-11385995/283253919,-0.4243046632541417,True
64,A,brightness_dark,T013-S3,9,-11385995/283253919,-0.4243046632541417,True
65,A,brightness_dark,T013-S3,5,3/50,1.0,True
66,A,brightness_dark,T013-S3,7,-10/509,-0.7445565575191353,True
66,A,brightness_dark,T013-S3,8,-10/509,-0.7445565575191353,True
66,A,brightness_dark,T013-S3,9,17153215/864669858,0.7518144808269549,True
67,A,brightness_dark,T013-S3,1,463/8671,0.4456070185910926,True
67,A,brightness_dark,T013-S3,2,-84491117/976788150,-0.721856526192601,True
67,A,brightness_dark,T013-S3,5,463/8671,0.4456070185910926,True
67,A,brightness_dark,T013-S3,7,463/8671,0.4456070185910926,True
67,A,brightness_dark,T013-S3,8,-84491117/976788150,-0.721856526192601,True
68,A,brightness_dark,T013-S3,1,0,0.0,True
68,A,brightness_dark,T013-S3,7,0,0.0,True
68,A,brightness_dark,T013-S3,9,0,0.0,True
69,A,brightness_dark,T013-S3,2,0,0.0,True
69,A,brightness_dark,T013-S3,5,0,0.0,True
69,A,brightness_dark,T013-S3,7,0,0.0,True
70,A,brightness_dark,T013-S3,0,0,0.0,True
70,A,brightness_dark,T013-S3,8,0,0.0,True
71,A,brightness_dark,T013-S3,4,0,0.0,True
71,A,brightness_dark,T013-S3,5,0,0.0,True
71,A,brightness_dark,T013-S3,8,0,0.0,True
72,A,brightness_dark,T013-S3,0,0,0.0,True
72,A,brightness_dark,T013-S3,5,0,0.0,True
72,A,brightness_dark,T013-S3,8,0,0.0,True
73,A,brightness_dark,T013-S3,5,0,0.0,True
73,A,brightness_dark,T013-S3,6,0,0.0,True
73,A,brightness_dark,T013-S3,7,0,0.0,True
74,A,brightness_dark,T013-S3,6,0,0.0,True
75,A,brightness_dark,T013-S3,0,0,0.0,True
75,A,brightness_dark,T013-S3,1,0,0.0,True
75,A,brightness_dark,T013-S3,3,0,0.0,True
76,A,brightness_dark,T013-S3,1,0,0.0,True
76,A,brightness_dark,T013-S3,6,0,0.0,True
76,A,brightness_dark,T013-S3,7,0,0.0,True
77,A,brightness_dark,T013-S3,0,20/503,0.8565778321875883,True
77,A,brightness_dark,T013-S3,2,20/503,0.8565778321875883,True
78,A,brightness_dark,T013-S3,4,0,0.0,True
78,A,brightness_dark,T013-S3,5,1201/22530,1.0,True
78,A,brightness_dark,T013-S3,8,0,0.0,True
79,A,brightness_dark,T013-S3,1,0,0.0,True
79,A,brightness_dark,T013-S3,2,0,0.0,True
79,A,brightness_dark,T013-S3,5,0,0.0,True
80,A,brightness_dark,T013-S3,6,0,0.0,True
80,A,brightness_dark,T013-S3,7,0,0.0,True
81,A,brightness_dark,T013-S3,7,0,0.0,True
81,A,brightness_dark,T013-S3,9,0,0.0,True
82,A,brightness_dark,T013-S3,3,0,0.0,True
82,A,brightness_dark,T013-S3,7,0,0.0,True
83,A,brightness_dark,T013-S3,4,0,0.0,True
83,A,brightness_dark,T013-S3,7,0,0.0,True
83,A,brightness_dark,T013-S3,8,0,0.0,True
84,A,brightness_dark,T013-S3,2,0,0.0,True
84,A,brightness_dark,T013-S3,3,0,0.0,True
84,A,brightness_dark,T013-S3,6,25750/768081,0.285920497446147,True
85,A,brightness_dark,T013-S3,5,0,0.0,True
85,A,brightness_dark,T013-S3,6,0,0.0,True
86,A,brightness_dark,T013-S3,2,0,,False
86,A,brightness_dark,T013-S3,4,0,,False
86,A,brightness_dark,T013-S3,5,-1/150,,False
86,A,brightness_dark,T013-S3,6,-1/150,,False
87,A,brightness_dark,T013-S3,3,43825/185497,1.165558510638298,True
87,A,brightness_dark,T013-S3,5,0,0.0,True
88,A,brightness_dark,T013-S3,3,0,0.0,True
88,A,brightness_dark,T013-S3,4,0,0.0,True
88,A,brightness_dark,T013-S3,6,0,0.0,True
88,A,brightness_dark,T013-S3,9,0,0.0,True
89,A,brightness_dark,T013-S3,4,0,0.0,True
89,A,brightness_dark,T013-S3,5,0,0.0,True
90,A,brightness_dark,T013-S3,2,0,0.0,True
90,A,brightness_dark,T013-S3,3,0,0.0,True
90,A,brightness_dark,T013-S3,5,0,0.0,True
90,A,brightness_dark,T013-S3,9,0,0.0,True
91,A,brightness_dark,T013-S3,3,0,0.0,True
91,A,brightness_dark,T013-S3,7,0,0.0,True
91,A,brightness_dark,T013-S3,9,0,0.0,True
92,A,brightness_dark,T013-S3,1,168787/12799293,0.03341629977838219,True
92,A,brightness_dark,T013-S3,3,0,0.0,True
92,A,brightness_dark,T013-S3,8,0,0.0,True
93,A,brightness_dark,T013-S3,4,-3011/226642,-0.49826245242429257,True
94,A,brightness_dark,T013-S3,1,0,0.0,True
94,A,brightness_dark,T013-S3,5,0,0.0,True
95,A,brightness_dark,T013-S3,1,0,0.0,True
95,A,brightness_dark,T013-S3,5,0,0.0,True
95,A,brightness_dark,T013-S3,6,0,0.0,True
96,A,brightness_dark,T013-S3,7,0,0.0,True
96,A,brightness_dark,T013-S3,9,-12800/377169,-0.6293677889394597,True
97,A,brightness_dark,T013-S3,2,-250/1509,-5.0,True
97,A,brightness_dark,T013-S3,3,0,0.0,True
97,A,brightness_dark,T013-S3,9,0,0.0,True
98,A,brightness_dark,T013-S3,5,0,0.0,True
98,A,brightness_dark,T013-S3,6,0,0.0,True
98,A,brightness_dark,T013-S3,9,0,0.0,True
99,A,brightness_dark,T013-S3,0,0,0.0,True
99,A,brightness_dark,T013-S3,3,0,0.0,True
99,A,brightness_dark,T013-S3,4,0,0.0,True
99,A,brightness_dark,T013-S3,5,0,0.0,True
99,A,brightness_dark,T013-S3,7,0,0.0,True
99,A,brightness_dark,T013-S3,9,0,0.0,True
0,A,contrast_low,T013-S0,1,0,0.0,True
0,A,contrast_low,T013-S0,6,0,0.0,True
0,A,contrast_low,T013-S0,7,-1743/17342,-0.601864640883978,True
1,A,contrast_low,T013-S0,1,0,0.0,True
1,A,contrast_low,T013-S0,7,0,0.0,True
2,A,contrast_low,T013-S0,3,0,0.0,True
2,A,contrast_low,T013-S0,4,0,0.0,True
2,A,contrast_low,T013-S0,9,10/741,2.0,True
3,A,contrast_low,T013-S0,0,5/379,0.1111111111111111,True
4,A,contrast_low,T013-S0,4,0,0.0,True
4,A,contrast_low,T013-S0,5,0,0.0,True
4,A,contrast_low,T013-S0,9,0,0.0,True
5,A,contrast_low,T013-S0,0,-751323/9531850,-0.8518401360544218,True
5,A,contrast_low,T013-S0,2,0,0.0,True
5,A,contrast_low,T013-S0,5,0,0.0,True
6,A,contrast_low,T013-S0,0,0,0.0,True
6,A,contrast_low,T013-S0,3,0,0.0,True
6,A,contrast_low,T013-S0,6,-19835/125723,-1.8275491400491402,True
7,A,contrast_low,T013-S0,1,0,0.0,True
7,A,contrast_low,T013-S0,3,2629/17043,0.7179137083560896,True
8,A,contrast_low,T013-S0,0,1224561/3534175,0.8127826926402203,True
8,A,contrast_low,T013-S0,5,1224561/3534175,0.8127826926402203,True
9,A,contrast_low,T013-S0,7,521011/13023842,0.43004560368131073,True
9,A,contrast_low,T013-S0,8,521011/13023842,0.43004560368131073,True
10,A,contrast_low,T013-S0,2,0,0.0,True
10,A,contrast_low,T013-S0,3,0,0.0,True
10,A,contrast_low,T013-S0,4,-801804007/6395181234,-1.7181548369272315,True
11,A,contrast_low,T013-S0,2,0,0.0,True
11,A,contrast_low,T013-S0,8,0,0.0,True
12,A,contrast_low,T013-S0,2,0,0.0,True
12,A,contrast_low,T013-S0,7,0,0.0,True
13,A,contrast_low,T013-S0,1,0,0.0,True
13,A,contrast_low,T013-S0,3,0,0.0,True
13,A,contrast_low,T013-S0,5,0,0.0,True
14,A,contrast_low,T013-S0,1,0,0.0,True
14,A,contrast_low,T013-S0,2,0,0.0,True
15,A,contrast_low,T013-S0,4,45/746,1.0,True
16,A,contrast_low,T013-S0,1,0,0.0,True
16,A,contrast_low,T013-S0,4,0,0.0,True
16,A,contrast_low,T013-S0,6,0,0.0,True
16,A,contrast_low,T013-S0,8,0,0.0,True
16,A,contrast_low,T013-S0,9,0,0.0,True
17,A,contrast_low,T013-S0,1,0,0.0,True
17,A,contrast_low,T013-S0,4,0,0.0,True
17,A,contrast_low,T013-S0,8,0,0.0,True
18,A,contrast_low,T013-S0,0,0,0.0,True
18,A,contrast_low,T013-S0,3,0,0.0,True
18,A,contrast_low,T013-S0,6,0,0.0,True
19,A,contrast_low,T013-S0,0,0,0.0,True
19,A,contrast_low,T013-S0,2,0,0.0,True
19,A,contrast_low,T013-S0,7,0,0.0,True
20,A,contrast_low,T013-S0,6,0,0.0,True
21,A,contrast_low,T013-S0,4,55/746,1.0,True
22,A,contrast_low,T013-S0,1,0,0.0,True
22,A,contrast_low,T013-S0,2,30740/451191,0.2895574687741376,True
23,A,contrast_low,T013-S0,0,50942615/859010322,8.784807408933867,True
23,A,contrast_low,T013-S0,2,0,0.0,True
23,A,contrast_low,T013-S0,5,0,0.0,True
23,A,contrast_low,T013-S0,8,0,0.0,True
23,A,contrast_low,T013-S0,9,0,0.0,True
24,A,contrast_low,T013-S0,3,0,,False
24,A,contrast_low,T013-S0,7,0,,False
24,A,contrast_low,T013-S0,9,0,,False
25,A,contrast_low,T013-S0,0,0,0.0,True
25,A,contrast_low,T013-S0,1,0,0.0,True
25,A,contrast_low,T013-S0,4,0,0.0,True
26,A,contrast_low,T013-S0,5,0,0.0,True
26,A,contrast_low,T013-S0,6,0,0.0,True
27,A,contrast_low,T013-S0,1,0,0.0,True
28,A,contrast_low,T013-S0,0,-85/561678,-0.005655536570695538,True
28,A,contrast_low,T013-S0,2,-85/561678,-0.005655536570695538,True
28,A,contrast_low,T013-S0,3,-85/561678,-0.005655536570695538,True
28,A,contrast_low,T013-S0,4,-85/561678,-0.005655536570695538,True
28,A,contrast_low,T013-S0,5,0,0.0,True
28,A,contrast_low,T013-S0,8,0,0.0,True
29,A,contrast_low,T013-S0,1,0,0.0,True
30,A,contrast_low,T013-S0,2,12497/75450,1.0,True
30,A,contrast_low,T013-S0,4,0,0.0,True
30,A,contrast_low,T013-S0,5,-1499/25150,-0.3598463631271505,True
31,A,contrast_low,T013-S0,8,0,0.0,True
32,A,contrast_low,T013-S0,0,0,0.0,True
32,A,contrast_low,T013-S0,2,0,0.0,True
